x,y
770.1269888213666,83.35674919765336
54.21231375895483,117.41949741381552
1012.2900266760138,98.8557258014589
659.0789149967896,225.21649239821897
4.792919817877564,120.24691984982553
367.7245617849235,152.47882235924374
82.91206121240754,3.371438186950172
283.35038832079596,140.64717732759811
94.21331489547501,131.36188726038608
355.8282056041597,99.56934399246734
858.0734490226556,101.320795583355
195.91283931844032,56.05485892600666
435.5168485674936,228.02632532151324
624.0047998055385,75.01180113831037
837.0116414346322,172.32961711197208
567.5079590035815,159.6472054499868
951.7469228106419,53.45444121569335
671.381318332482,156.6367697424006
633.8922295303964,81.7796396997935
392.33425411503254,81.66294851383759
364.0062571257325,179.59468243064623
137.38636229475313,32.324151240997935
457.01112585557144,249.62450762970286
269.22718462977394,141.96257546862012
652.6664937879406,149.63676820647072
958.7618625903687,8.649138436792782
594.9082804622943,342.68645517211405
977.0409359445015,159.53705585629655
510.3758881466281,276.88960098310133
517.2135291506545,78.54289023720389
420.1883372348215,4.856188603277133
580.2030398736185,306.45498760566863
94.23243562736656,140.95076521864644
382.2258452837625,162.12767701540884
690.7719589752746,43.55172295232478
349.02644232343283,130.42502559902732
50.08559337351803,157.58975597684412
775.5984077073413,26.665595013332222
654.7979826291153,218.83560290214268
487.82275630845373,226.14157806825824
187.3311195349054,124.1378493760426
1142.764387517689,88.11957365606236
539.9565751920117,164.3388979592214
157.02314226128897,7.507916283035229
386.42357723451835,0.17456426405306047
258.7756774645689,98.27192035621226
878.3388353617048,114.58099320121687
829.6168966293016,2.130777960008345
549.1384541102241,59.79128287427193
101.89302639979012,145.92598786957853
401.9107981809537,189.87385940410945
712.3070843089403,185.64418710355244
22.209905501690614,129.54300026260364
757.8847795619556,193.6532306279595
1010.0593012187968,71.76473488961994
383.62488694823423,120.47945907298424
698.3078958571533,45.59718995182402
960.5028200908791,5.458680936166388
495.9167585134102,76.58166760294466
491.25171090740486,183.4610039395293
311.3529465738111,96.56594325506319
676.1169860568858,9.726190810617936
250.33002943873825,194.09517773529558
369.23415681288463,43.86667873218198
1088.9958119658015,15.772632977201965
806.3225495845135,88.22058157308004
843.237155706507,9.946423903712684
748.8489796408705,127.82036402940537
986.3271049126193,70.45892611706586
503.0530386427288,171.57050049474697
265.9123954753976,190.30819224225604
497.71184720606425,277.8747437283829
26.264193747308532,169.1327888115768
1165.1504377428917,94.92207519445901
128.6614971441964,110.87764424615443
1166.5307058867,22.125006939216064
233.36730690875902,212.17551773402352
11.818880742409434,77.9197172947413
940.931987143359,97.29151856581461
316.639375440876,168.52594608252684
594.8690350066579,80.3993060383832
507.4756922523964,243.52907994210534
459.7139370280543,183.52458769745908
234.8993326222961,111.38794980103683
1263.4616093214408,4.155908264709069
827.4254571059289,77.37435236753504
859.5209917604052,31.29247172647274
382.3672212610152,182.02203201225984
423.97202042662883,249.01753454670404
948.7913521850232,48.47080114249525
370.6840456747645,71.56588417195667
869.2041757124803,173.22359943707488
284.24696754806246,35.79330058629478
577.3268395587671,275.04451388917323
101.9790043617282,92.91996489650182
416.2666511674091,120.73514002503566
521.8555237313074,94.53078286015898
704.50917291045,105.14132782859429
276.8415460435494,72.37479576407372
173.08675065807577,191.35698961452601
497.4245446857143,196.18677077433847
884.5988869174363,17.571955208410827
931.8655175395744,54.161251270739854
596.4188269798125,100.45302894152269
701.0170193509316,201.66967080812947
643.2035395476452,63.83477059927134
493.64282399491947,315.5380318755434
1092.9719194730624,105.91926691468109
89.50917384188568,102.30326870738986
368.27304702033155,256.9717836442451
469.9226654327266,206.04133872398552
391.1320819904734,272.3987245041078
544.4808384206335,33.00528980497245
693.202893294058,232.76039982309612
931.0648328745589,156.10219092513046
366.88814504222785,126.84373710180876
32.70885084305822,165.63162939969152
369.4827663490688,146.4413399114909
300.6109565175768,251.58858572730298
48.61636285060652,88.64046329154019
573.2033557352012,153.6557588011823
600.2740843254749,276.2047071968519
235.7090972662758,69.92658602075892
1243.8764467356427,8.31283540398772
667.1653646292395,218.72626281429405
386.3872131792091,201.1439235238313
536.7407852893738,139.5098095347737
740.6316864900056,48.81472338117419
972.7544223589219,35.077765751673496
201.43942192400286,85.02898838039823
308.0416535930151,81.44109780976964
322.5823601278247,83.74426462398435
231.94168844559417,221.06285020330472
490.03358860510036,73.16306603363307
469.0053511997551,126.74361883894903
408.752368555631,259.6503104613157
605.4398692894968,145.3809415395515
761.4413755107723,42.59241586961275
1207.898024990722,14.96433814604552
288.3334314266436,18.22897053130987
491.9267148356827,299.2067478493515
1001.165625761474,109.10824684283284
1025.8890375774179,96.57905277474038
505.01267527456235,108.53776390730957
719.664340721227,10.964642742170781
131.14904464084842,188.8707519998078
576.9595219062458,139.67249077813733
463.41093837189186,103.99201466430145
696.717390489787,153.29725905080284
1035.7867155191077,74.54325626644663
286.3557577141189,86.87320263914262
484.66875510052137,307.11704010601625
508.1446568609556,292.8054458406781
121.75329938929397,82.91784157917232
744.024147368196,70.81730866714884
